time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1640166334892062000,-0.33893798828125,0,0,1.914459228515625,10.817000389099121,0.030397843569517136,352.6011962890625,1770.2000732421875,28.0342938,-26.1798561
1640166335892109800,0.66110986328125,0,0,2.2294137477874756,9.456999778747559,0.001046693534590304,359.6715087890625,1770.2000732421875,28.0342947,-26.1798578
1640166336894756000,1.663756103515625,0,0,1.729772686958313,9.041000366210938,0.00029584989533759654,179.2471923828125,1770.2000732421875,28.0342964,-26.1798586
1640166337890441700,2.659441650390625,0,0,1.9302386045455933,8.527000427246094,0.00012344300921540707,8.147720336914062,1770.2000732421875,28.0342977,-26.1798574
1640166338893090000,3.662090087890625,0,0,1.6455678939819336,8.170999526977539,0.00021367946465034038,56.40746307373047,1770.4000244140625,28.0342984,-26.1798543
1640166339892039400,4.661039306640625,0,0,1.6327693462371826,8.045000076293945,0.0003413648228161037,1.0813820362091064,1770.4000244140625,28.0342986,-26.1798536
1640166340890783700,5.65978369140625,0,0,1.5316444635391235,4.860000133514404,0.0004978463402949274,356.0916442871094,1770.4000244140625,28.0342979,-26.1798522
1640166341889883400,6.65888330078125,0,0,1.5508357286453247,4.188000202178955,0.0005382729577831924,339.9816589355469,1770.4000244140625,28.0342968,-26.1798505
1640166342892258000,7.661258056640625,0,0,1.476866364479065,3.7730000019073486,0.000412647204939276,339.57470703125,1770.4000244140625,28.0342955,-26.1798488
1640166343890505200,8.659505126953125,0,0,1.5718027353286743,3.757999897003174,0.0005683908821083605,349.0211486816406,1770.4000244140625,28.0342945,-26.1798476
1640166344890068200,9.659068115234374,0,0,1.6740893125534058,3.6989998817443848,0.0007600612589158118,355.9298400878906,1770.4000244140625,28.0342934,-26.1798463
1640166345890211000,10.659211181640625,0,0,1.5368516445159912,3.686000108718872,0.0004061124927829951,355.31439208984375,1770.4000244140625,28.0342926,-26.1798457
1640166346889550800,11.65855078125,0,0,1.5256003141403198,3.7039999961853027,0.0002692361595109105,351.6665344238281,1770.4000244140625,28.0342919,-26.1798452
1640166347896486700,12.665486572265625,0,0,1.4046759605407715,3.759000062942505,0.0002524202864151448,353.4129333496094,1770.2000732421875,28.0342912,-26.1798443
1640166348889261800,13.65826171875,0,0,1.417992115020752,3.7899999618530273,0.000232913123909384,303.5494384765625,1770.2000732421875,28.0342899,-26.179844
1640166349889161200,14.6581611328125,0,0,1.4524943828582764,3.809000015258789,0.0003717299550771713,281.5344543457031,1770.2000732421875,28.0342882,-26.1798437
1640166350887942000,15.65694189453125,0,0,1.4556366205215454,3.825000047683716,0.00041657895781099796,273.60699462890625,1770.2000732421875,28.0342865,-26.1798436
