time,seconds_elapsed,relativeAltitude,pressure
1640170402259530500,741.4495305175781,-79.8626708984375,834.3598022460938
1640170402299530500,741.4895305175781,-79.854736328125,834.35888671875
1640170402339530500,741.5295305175781,-79.854736328125,834.35888671875
1640170402379530500,741.5695305175781,-79.84423828125,834.35791015625
1640170402419530500,741.6095305175782,-79.841552734375,834.3576049804688
1640170402459530500,741.6495305175781,-79.8363037109375,834.3571166992188
1640170402499530500,741.6895305175781,-79.8336181640625,834.3568115234375
1640170402539530500,741.7295305175782,-79.8336181640625,834.3567504882812
1640170402579530500,741.7695305175781,-79.8310546875,834.3566284179688
1640170402619530500,741.8095305175781,-79.828369140625,834.3563842773438
1640170402659530500,741.8495305175782,-79.828369140625,834.356201171875
1640170402699530500,741.8895305175781,-79.82568359375,834.35595703125
1640170402739530500,741.9295305175781,-79.82568359375,834.35595703125
1640170402779530500,741.9695305175782,-79.8231201171875,834.3556518554688
1640170402819530500,742.0095305175781,-79.8177490234375,834.3552856445312
1640170402859530500,742.0495305175781,-79.8177490234375,834.3551635742188
1640170402899530500,742.0895305175782,-79.815185546875,834.3547973632812
1640170402939530500,742.1295305175781,-79.8125,834.3545532226562
1640170402979530500,742.1695305175781,-79.8045654296875,834.353759765625
1640170403019530500,742.2095305175782,-79.8018798828125,834.3536376953125
1640170403059530500,742.2495305175781,-79.7940673828125,834.3528442382812
1640170403099530500,742.2895305175781,-79.78076171875,834.3513793945312
1640170403139530500,742.3295305175782,-79.78076171875,834.3513793945312
1640170403179530500,742.3695305175781,-79.7781982421875,834.3512573242188
1640170403219530500,742.4095305175781,-79.7755126953125,834.3508911132812
1640170403259530500,742.4495305175781,-79.770263671875,834.3504028320312
1640170403299530500,742.4895305175781,-79.767578125,834.35009765625
1640170403339530500,742.5295305175781,-79.7596435546875,834.3491821289062
1640170403379530500,742.5695305175781,-79.75439453125,834.3486938476562
1640170403419530500,742.6095305175782,-79.751708984375,834.3485107421875
1640170403459530500,742.6495305175781,-79.7491455078125,834.3482055664062
1640170403499530500,742.6895305175781,-79.7332763671875,834.3465576171875
1640170403539530500,742.7295305175782,-79.72265625,834.345458984375
1640170403579530500,742.7695305175781,-79.7042236328125,834.3434448242188
1640170403619530500,742.8095305175781,-79.677734375,834.3409423828125
1640170403659530500,742.8495305175782,-79.66455078125,834.3394165039062
1640170403699530500,742.8895305175781,-79.64599609375,834.3375854492188
1640170403739530500,742.9295305175781,-79.64599609375,834.3374633789062
1640170403779530500,742.9695305175782,-79.635498046875,834.3364868164062
1640170403819530500,743.0095305175781,-79.6328125,834.336181640625
1640170403859530500,743.0495305175781,-79.6302490234375,834.3359375
1640170403899530500,743.0895305175782,-79.6275634765625,834.3357543945312
1640170403939530500,743.1295305175781,-79.6248779296875,834.3355102539062
1640170403979530500,743.1695305175781,-79.616943359375,834.334716796875
1640170404019530500,743.2095305175782,-79.6143798828125,834.3343505859375
1640170404059530500,743.2495305175781,-79.6143798828125,834.334228515625
1640170404099530500,743.2895305175781,-79.6116943359375,834.333984375
1640170404139530500,743.3295305175782,-79.6090087890625,834.3338623046875
1640170404179530500,743.3695305175781,-79.603759765625,834.3333129882812
1640170404219530500,743.4095305175781,-79.590576171875,834.3319702148438
1640170404259530500,743.4495305175781,-79.57470703125,834.3301391601562
1640170404299530500,743.4895305175781,-79.5509033203125,834.3277587890625
1640170404339530500,743.5295305175781,-79.5509033203125,834.3276977539062
1640170404379530500,743.5695305175781,-79.545654296875,834.3273315429688
1640170404419530500,743.6095305175782,-79.5377197265625,834.3264770507812
1640170404459530500,743.6495305175781,-79.532470703125,834.3258056640625
1640170404499530500,743.6895305175781,-79.52978515625,834.3256225585938
1640170404539530500,743.7295305175782,-79.5245361328125,834.3250122070312
1640170404579530500,743.7695305175781,-79.4954833984375,834.322021484375
1640170404619530500,743.8095305175781,-79.45849609375,834.318359375
1640170404659530500,743.8495305175782,-79.442626953125,834.3167724609375
1640170404699530500,743.8895305175781,-79.4267578125,834.3150634765625
