time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1640168049882410800,-0.68158935546875,0,0.18027757108211517,1.7963671684265137,7.184000015258789,0.009982048533856869,197.42962646484375,1770.2000732421875,28.0340395,-26.1797831
1640168050560000000,-0.004,0,0.18027757108211517,1.5175957679748535,8.6899995803833,0.009030611254274845,195.5470428466797,1770.2000732421875,28.0340395,-26.1797831
1640168050883560200,0.319560302734375,0,0.15811388194561005,1.548606038093567,8.826000213623047,0.016244634985923767,195.69447326660156,1770.2000732421875,28.0340394,-26.1797833
1640168051880874000,1.3168740234375,0,0.23853720724582672,1.5583767890930176,9.64799976348877,0.013563884422183037,199.10537719726562,1770.2000732421875,28.0340394,-26.1797833
1640168052883065600,2.319065673828125,0,0.24698178470134735,1.5088180303573608,9.64799976348877,0.009811021387577057,195.57952880859375,1770.2000732421875,28.0340394,-26.1797834
1640168053887504100,3.323504150390625,0,0.2692582309246063,1.4955073595046997,9.64799976348877,0.0061195967718958855,192.30271911621094,1770.2000732421875,28.0340394,-26.1797834
1640168054884754400,4.32075439453125,0,0.17492856085300446,1.4762955904006958,9.64799976348877,0.0030253175646066666,188.34742736816406,1770.2000732421875,28.0340394,-26.1797834
1640168055884748500,5.32074853515625,0,0.16124515235424042,1.4887861013412476,9.64799976348877,0.002210299950093031,0.1287694275379181,1770.2000732421875,28.0340394,-26.1797834
1640168056886854000,6.32285400390625,0,0.15652476251125336,1.5243258476257324,9.64799976348877,0.003399037988856435,2.7016961574554443,1770.2000732421875,28.0340394,-26.1797833
1640168057883748000,7.319748046875,0,0.1345362365245819,1.50932776927948,9.64799976348877,0.002814811421558261,3.4013636112213135,1770.2000732421875,28.0340394,-26.1797833
1640168058886151700,8.322151611328126,0,0.2140093445777893,1.7460858821868896,9.64799976348877,0.004090151283890009,1.0045057535171509,1770.2000732421875,28.0340394,-26.1797832
1640168059884895500,9.3208955078125,0,0.2280350923538208,1.775753140449524,9.64799976348877,0.003358736401423812,0.5908540487289429,1770.2000732421875,28.0340394,-26.1797832
1640168060886806000,10.322805908203126,0,0.2280350923538208,1.8080589771270752,9.64799976348877,0.0021528080105781555,0.2861962914466858,1770.2000732421875,28.0340394,-26.1797832
1640168061883343000,11.319343017578126,0,0.22203603386878967,1.875678300857544,9.64799976348877,0.0010628686286509037,359.91448974609375,1770.2000732421875,28.0340394,-26.1797832
1640168062317000000,11.753,0,0.22203603386878967,1.5452959537506104,9.64799976348877,0.0005950930644758046,359.48626708984375,1770.2000732421875,28.0340394,-26.1797832
1640168062887341000,12.323341064453125,0,0.2545584440231323,1.607778787612915,9.64799976348877,0.005537328310310841,180.0659942626953,1770.2000732421875,28.0340394,-26.1797833
1640168063885630000,13.3216298828125,0,0.2140093445777893,1.6212773323059082,9.64799976348877,0.007148877717554569,180.04177856445312,1770.2000732421875,28.0340394,-26.1797834
1640168064886106400,14.3221064453125,0,0.22022715210914612,1.877402901649475,9.64799976348877,0.003905742196366191,135.3990936279297,1770.2000732421875,28.0340395,-26.1797834
1640168065891302400,15.327302490234375,90.61723327636719,1.0440306663513184,1.8075079917907715,9.64799976348877,0.21578556299209595,260.8341064453125,1770.2000732421875,28.0340382,-26.1797838
1640168066890731500,16.3267314453125,31.58142852783203,1.5920113325119019,1.6595678329467773,9.64799976348877,1.723988652229309,283.404052734375,1770.2000732421875,28.0340247,-26.1797823
1640168067272000000,16.708,31.58142852783203,1.5920113325119019,1.8129786252975464,9.64799976348877,1.8282296657562256,283.1689758300781,1770.2000732421875,28.0340152,-26.1797805
1640168067891692000,17.327692138671875,31.19927215576172,1.5440207719802856,1.8841636180877686,9.64799976348877,1.8276031017303467,278.497802734375,1770.2000732421875,28.0340024,-26.1797771
1640168068888592600,18.324592529296876,10.09314250946045,1.042161226272583,1.8929572105407715,9.64799976348877,2.8946990966796875,275.0821228027344,1770.2000732421875,28.0339803,-26.1797739
1640168069887255300,19.32325537109375,11.962615966796875,1.2131364345550537,1.7777419090270996,9.64799976348877,3.1831634044647217,276.0046081542969,1770.2000732421875,28.0339502,-26.1797726
1640168070885410300,20.321410400390626,14.943981170654297,1.4729901552200317,1.7648414373397827,9.64799976348877,3.594236373901367,275.0596008300781,1770.2000732421875,28.0339171,-26.1797697
1640168071887634200,21.32363427734375,6.02620267868042,1.060235857963562,1.7404145002365112,9.64799976348877,4.788463115692139,275.0409851074219,1770.2000732421875,28.0338774,-26.1797649
1640168072066000000,21.501999755859377,6.02620267868042,1.060235857963562,1.4385792016983032,9.685999870300293,4.788136959075928,275.04376220703125,1770.2000732421875,28.0338693,-26.1797634
